"자치구별(1)",자치구별(2),2023
"자치구별(1)",자치구별(2),가로등
"자치구별(1)",자치구별(2),개소 (개소)
"합계",종로구,7433
"합계",중구,8709
"합계",용산구,7560
"합계",성동구,6283
"합계",광진구,5105
"합계",동대문구,8517
"합계",중랑구,7668
"합계",성북구,5796
"합계",강북구,4379
"합계",도봉구,5032
"합계",노원구,9510
"합계",은평구,6581
"합계",서대문구,6015
"합계",마포구,9008
"합계",양천구,8848
"합계",강서구,10433
"합계",구로구,8688
"합계",금천구,5169
"합계",영등포구,9986
"합계",동작구,6171
"합계",관악구,5946
"합계",서초구,12634
"합계",강남구,14771
"합계",송파구,15197
"합계",강동구,8165
