"광진구","남자","안 받았음(미취학 포함)",455,48,48,-,-,407
"광진구","여자","계",159659,87366,74341,9797,3228,72293
"광진구","여자","초등학교",10098,1417,1227,151,39,8681
"광진구","여자","중학교",12044,3877,3484,280,113,8167
"광진구","여자","고등학교",47469,23440,20760,1908,772,24029
"광진구","여자","대학(4년제 미만)",21914,15012,12875,1516,621,6902
"광진구","여자","대학교(4년제 이상)",55624,35756,29735,4635,1386,19868
"광진구","여자","대학원석사과정",8770,6501,5220,1025,256,2269
"광진구","여자","대학원박사과정",1587,1214,896,277,41,373
"광진구","여자","안 받았음(미취학 포함)",2153,149,144,5,-,2004
"동대문구","계","계",301079,171739,150174,15658,5907,129340
"동대문구","계","초등학교",18669,3495,3169,225,101,15174
"동대문구","계","중학교",25681,9785,8852,521,412,15896
"동대문구","계","고등학교",96510,53221,48894,2651,1676,43289
"동대문구","계","대학(4년제 미만)",36261,26373,23421,1984,968,9888
"동대문구","계","대학교(4년제 이상)",100854,64598,54061,8333,2204,36256
"동대문구","계","대학원석사과정",14967,10719,8822,1409,488,4248
"동대문구","계","대학원박사과정",4287,3300,2729,519,52,987
"동대문구","계","안 받았음(미취학 포함)",3850,248,226,16,6,3602
"동대문구","남자","계",146197,94245,85954,5650,2641,51952
"동대문구","남자","초등학교",5881,1490,1398,24,68,4391
"동대문구","남자","중학교",11476,5157,4753,170,234,6319
"동대문구","남자","고등학교",47882,29995,28306,742,947,17887
"동대문구","남자","대학(4년제 미만)",17139,13628,12535,643,450,3511
"동대문구","남자","대학교(4년제 이상)",52624,35950,31866,3308,776,16674
"동대문구","남자","대학원석사과정",7786,5780,5130,512,138,2006
"동대문구","남자","대학원박사과정",2847,2192,1913,251,28,655
"동대문구","남자","안 받았음(미취학 포함)",562,53,53,-,-,509
"동대문구","여자","계",154882,77494,64220,10008,3266,77388
"동대문구","여자","초등학교",12788,2005,1771,201,33,10783
"동대문구","여자","중학교",14205,4628,4099,351,178,9577
"동대문구","여자","고등학교",48628,23226,20588,1909,729,25402
"동대문구","여자","대학(4년제 미만)",19122,12745,10886,1341,518,6377
"동대문구","여자","대학교(4년제 이상)",48230,28648,22195,5025,1428,19582
"동대문구","여자","대학원석사과정",7181,4939,3692,897,350,2242
"동대문구","여자","대학원박사과정",1440,1108,816,268,24,332
"동대문구","여자","안 받았음(미취학 포함)",3288,195,173,16,6,3093
"중랑구","계","계",342402,200145,179121,13578,7446,142257
"중랑구","계","초등학교",23634,4893,4282,384,227,18741
"중랑구","계","중학교",36098,14714,13254,902,558,21384
"중랑구","계","고등학교",135943,78575,71592,3748,3235,57368
"중랑구","계","대학(4년제 미만)",48082,34557,30699,2561,1297,13525
"중랑구","계","대학교(4년제 이상)",82920,58118,51381,4868,1869,24802
"중랑구","계","대학원석사과정",9610,7561,6447,909,205,2049
"중랑구","계","대학원박사과정",1927,1470,1236,179,55,457
"중랑구","계","안 받았음(미취학 포함)",4188,257,230,27,-,3931
"중랑구","남자","계",166318,111138,102750,4559,3829,55180
"중랑구","남자","초등학교",7601,2364,2145,89,130,5237
"중랑구","남자","중학교",16029,7922,7216,361,345,8107
"중랑구","남자","고등학교",67988,44555,41558,1112,1885,23433
"중랑구","남자","대학(4년제 미만)",23217,18183,16796,873,514,5034
"중랑구","남자","대학교(4년제 이상)",44574,32936,30307,1780,849,11638
"중랑구","남자","대학원석사과정",5034,4110,3782,250,78,924
"중랑구","남자","대학원박사과정",1258,983,861,94,28,275
"중랑구","남자","안 받았음(미취학 포함)",617,85,85,-,-,532
"중랑구","여자","계",176084,89007,76371,9019,3617,87077
"중랑구","여자","초등학교",16033,2529,2137,295,97,13504
"중랑구","여자","중학교",20069,6792,6038,541,213,13277
"중랑구","여자","고등학교",67955,34020,30034,2636,1350,33935
"중랑구","여자","대학(4년제 미만)",24865,16374,13903,1688,783,8491
"중랑구","여자","대학교(4년제 이상)",38346,25182,21074,3088,1020,13164
"중랑구","여자","대학원석사과정",4576,3451,2665,659,127,1125
"중랑구","여자","대학원박사과정",669,487,375,85,27,182
"중랑구","여자","안 받았음(미취학 포함)",3571,172,145,27,-,3399
"성북구","계","계",380616,216620,187573,21504,7543,163996
"성북구","계","초등학교",21753,3902,3499,273,130,17851
"성북구","계","중학교",29028,10626,9475,513,638,18402
"성북구","계","고등학교",116384,62649,57108,3437,2104,53735
"성북구","계","대학(4년제 미만)",46459,32051,28063,2836,1152,14408
"성북구","계","대학교(4년제 이상)",132956,85256,71158,11296,2802,47700
"성북구","계","대학원석사과정",21701,16128,13324,2258,546,5573
"성북구","계","대학원박사과정",7272,5750,4738,841,171,1522
"성북구","계","안 받았음(미취학 포함)",5063,258,208,50,-,4805
"성북구","남자","계",179191,117485,107321,6845,3319,61706
"성북구","남자","초등학교",6777,1741,1619,55,67,5036
"성북구","남자","중학교",12293,5523,5069,117,337,6770
"성북구","남자","고등학교",55333,34514,32485,934,1095,20819
"성북구","남자","대학(4년제 미만)",20967,16129,14970,733,426,4838
"성북구","남자","대학교(4년제 이상)",66972,46884,41996,3801,1087,20088
"성북구","남자","대학원석사과정",11393,8896,7893,800,203,2497
"성북구","남자","대학원박사과정",4558,3743,3253,386,104,815
"성북구","남자","안 받았음(미취학 포함)",898,55,36,19,-,843
"성북구","여자","계",201425,99135,80252,14659,4224,102290
"성북구","여자","초등학교",14976,2161,1880,218,63,12815
"성북구","여자","중학교",16735,5103,4406,396,301,11632
"성북구","여자","고등학교",61051,28135,24623,2503,1009,32916
"성북구","여자","대학(4년제 미만)",25492,15922,13093,2103,726,9570
"성북구","여자","대학교(4년제 이상)",65984,38372,29162,7495,1715,27612
"성북구","여자","대학원석사과정",10308,7232,5431,1458,343,3076
"성북구","여자","대학원박사과정",2714,2007,1485,455,67,707
"성북구","여자","안 받았음(미취학 포함)",4165,203,172,31,-,3962
"강북구","계","계",268505,150135,134453,10717,4965,118370
"강북구","계","초등학교",21676,4530,4114,328,88,17146
"강북구","계","중학교",27579,10701,9813,488,400,16878
"강북구","계","고등학교",106207,60050,55224,2692,2134,46157
"강북구","계","대학(4년제 미만)",36162,25283,22369,2040,874,10879
"강북구","계","대학교(4년제 이상)",62429,41948,36326,4334,1288,20481
"강북구","계","대학원석사과정",7994,5913,5109,664,140,2081
"강북구","계","대학원박사과정",1844,1411,1230,140,41,433
"강북구","계","안 받았음(미취학 포함)",4614,299,268,31,-,4315
"강북구","남자","계",128000,81599,75750,3257,2592,46401
"강북구","남자","초등학교",6586,1929,1798,80,51,4657
"강북구","남자","중학교",11863,5461,5124,91,246,6402
"강북구","남자","고등학교",52790,33279,31483,647,1149,19511
"강북구","남자","대학(4년제 미만)",17539,13102,12073,607,422,4437
"강북구","남자","대학교(4년제 이상)",32946,23515,21393,1490,632,9431
"강북구","남자","대학원석사과정",4323,3364,3010,286,68,959
"강북구","남자","대학원박사과정",1135,884,804,56,24,251
"강북구","남자","안 받았음(미취학 포함)",818,65,65,-,-,753
"강북구","여자","계",140505,68536,58703,7460,2373,71969
"강북구","여자","초등학교",15090,2601,2316,248,37,12489
"강북구","여자","중학교",15716,5240,4689,397,154,10476
"강북구","여자","고등학교",53417,26771,23741,2045,985,26646
"강북구","여자","대학(4년제 미만)",18623,12181,10296,1433,452,6442
"강북구","여자","대학교(4년제 이상)",29483,18433,14933,2844,656,11050
"강북구","여자","대학원석사과정",3671,2549,2099,378,72,1122
"강북구","여자","대학원박사과정",709,527,426,84,17,182
"강북구","여자","안 받았음(미취학 포함)",3796,234,203,31,-,3562
"도봉구","계","계",282118,158918,143012,10583,5323,123200
