,시군구명,시설코드,조성년월,설치대수,데이터 기준일자
3125,성북구,304,,1,20220923
3126,성북구,305,,2,20220923
3127,성북구,307,,1,20220923
3128,성북구,307,,1,20220923
3129,성북구,301,,1,20220923
3130,성북구,302,,3,20220923
3131,성북구,302,,1,20220923
3132,성북구,305,,1,20220923
3133,성북구,301,,1,20220923
3134,성북구,302,,3,20220923
3135,성북구,304,,1,20220923
3136,성북구,305,,1,20220923
3137,성북구,307,,1,20220923
3138,성북구,305,,1,20220923
3139,성북구,307,,1,20220923
3140,성북구,302,,2,20220923
3141,성북구,305,,1,20220923
3142,성북구,304,,1,20220923
3143,성북구,305,,1,20220923
3144,성북구,304,,1,20220923
3145,성북구,307,,1,20220923
3146,성북구,305,,2,20220923
3147,성북구,307,,1,20220923
3148,성북구,305,,1,20220923
3149,성북구,304,,1,20220923
3150,성북구,305,,1,20220923
3151,성북구,305,,1,20220923
3152,성북구,301,,1,20220923
3153,성북구,302,,3,20220923
3154,성북구,305,,1,20220923
3155,성북구,305,,1,20220923
3156,성북구,301,,1,20220923
3157,성북구,302,,4,20220923
3158,성북구,305,,1,20220923
3159,성북구,305,,1,20220923
3160,성북구,305,,1,20220923
3161,성북구,305,,1,20220923
3162,성북구,305,,1,20220923
3163,성북구,305,,1,20220923
3164,성북구,305,,1,20220923
3165,성북구,305,,1,20220923
3166,성북구,302,,3,20220923
3167,성북구,301,,1,20220923
3168,성북구,302,,3,20220920
3169,성북구,308,,1,20220920
3170,성북구,308,,1,20220920
3171,성북구,308,,1,20220920
3172,성북구,305,,1,20220920
3173,성북구,308,,1,20220920
3174,성북구,308,,1,20220920
3175,성북구,308,,1,20220920
3176,성북구,305,,1,20220920
3177,성북구,307,,1,20220920
3178,성북구,301,,1,20220920
3179,성북구,302,,2,20220920
3180,성북구,307,,1,20220920
3181,성북구,305,,2,20220920
3182,성북구,307,,1,20220920
3183,성북구,305,,1,20220920
3184,성북구,304,,1,20220920
3185,성북구,305,,1,20220920
3186,성북구,308,,1,20220920
3187,성북구,305,,2,20220920
3188,성북구,301,,1,20220920
3189,성북구,302,,3,20220920
3190,성북구,308,,1,20220920
3191,성북구,308,,1,20220920
3192,성북구,307,,1,20220920
3193,성북구,305,,2,20220920
3194,성북구,304,,1,20220920
3195,성북구,305,,1,20220920
3196,성북구,308,,1,20220920
3197,성북구,301,,1,20220920
3198,성북구,308,,1,20220920
3199,성북구,305,,1,20220920
3200,성북구,305,,1,20220920
3201,성북구,307,,1,20220920
3202,성북구,304,,1,20220920
3203,성북구,305,,1,20220920
3204,성북구,307,,1,20220920
3205,성북구,301,,1,20220920
3206,성북구,302,,3,20220920
3207,성북구,305,,1,20220920
3208,성북구,304,,1,20220920
3209,성북구,305,,1,20220920
3210,성북구,305,,1,20220920
3211,성북구,302,,1,20220920
3212,성북구,305,,1,20220920
3213,성북구,304,,1,20220920
3214,성북구,305,,1,20220920
3215,성북구,307,,1,20220920
3216,성북구,305,,1,20220920
3217,성북구,304,,1,20220920
3218,성북구,305,,1,20220920
3219,성북구,307,,1,20220920
3220,성북구,302,,3,20220920
3221,성북구,301,,1,20220920
3222,성북구,305,,1,20220920
3223,성북구,305,,2,20220920
3224,성북구,302,,3,20220920
3225,성북구,301,,1,20220920
3226,성북구,305,,1,20220920
3227,성북구,307,,1,20220920
3228,성북구,304,,1,20220920
3229,성북구,305,,2,20220920
3230,성북구,305,,2,20220920
3231,성북구,305,,2,20220920
3232,성북구,307,,1,20220920
3233,성북구,301,,1,20220920
3234,성북구,302,,3,20220920
3235,성북구,304,,1,20220920
3236,성북구,305,,2,20220920
3237,성북구,305,,1,20220920
3238,성북구,305,,1,20220920
3239,성북구,304,,1,20220920
3240,성북구,307,,1,20220920
3241,성북구,305,,2,20220920
3242,성북구,301,,1,20220920
3243,성북구,302,,3,20220920
3244,성북구,305,,2,20220920
3245,성북구,305,,2,20220920
3246,성북구,305,,2,20220920
3247,성북구,304,,1,20220920
3248,성북구,305,,2,20220920
3249,성북구,302,,1,20220920
3250,성북구,301,,1,20220920
3251,성북구,307,,1,20220920
3252,성북구,305,,1,20220920
3253,성북구,304,,1,20220929
3254,성북구,305,,1,20220929
3255,성북구,307,,1,20220929
3256,성북구,305,,1,20220929
3257,성북구,305,,1,20220929
3258,성북구,305,,1,20220929
3259,성북구,301,,1,20220929
3260,성북구,302,,2,20220929
3261,성북구,305,,1,20220929
3262,성북구,307,,1,20220929
3263,성북구,305,,1,20220929
3264,성북구,305,,1,20220929
3265,성북구,305,,1,20220929
3266,성북구,305,,2,20220927
3267,성북구,301,,1,20220929
3268,성북구,302,,3,20220929
3269,성북구,305,,1,20220929
3270,성북구,307,,1,20220929
3271,성북구,307,,1,20220929
3272,성북구,305,,1,20220929
3273,성북구,304,,1,20220929
3274,성북구,305,,1,20220929
3275,성북구,307,,1,20220929
3276,성북구,305,,1,20220929
3277,성북구,305,,1,20220929
3278,성북구,305,,1,20220929
3279,성북구,305,,1,20220929
3280,성북구,305,,1,20220929
3281,성북구,305,,1,20220929
3282,성북구,307,,1,20220929
3283,성북구,304,,1,20220929
3284,성북구,305,,1,20220929
3285,성북구,307,,1,20220929
3286,성북구,305,,1,20220929
3287,성북구,304,,1,20220929
3288,성북구,305,,1,20220929
3289,성북구,305,,1,20220929
3290,성북구,305,,1,20220929
3291,성북구,301,,1,20220929
3292,성북구,302,,3,20220929
3293,성북구,305,,1,20220929
3294,성북구,305,,1,20220929
3295,성북구,305,,1,20220929
3296,성북구,302,,2,20220929
3297,성북구,301,,1,20220929
3298,성북구,305,,1,20220929
3299,성북구,305,,1,20220929
3300,성북구,305,,1,20220929
3301,성북구,305,,1,20220929
3302,성북구,305,,1,20220929
3303,성북구,302,,3,20220929
3304,성북구,301,,1,20220929
3305,성북구,305,,1,20220929
3306,성북구,305,,1,20220929
3307,성북구,305,,1,20220929
3308,성북구,305,,1,20220929
3309,성북구,305,,1,20220929
3310,성북구,305,,1,20220929
3311,성북구,304,,1,20220929
3312,성북구,305,,1,20220929
3313,성북구,307,,1,20220929
3314,성북구,305,,1,20220929
3315,성북구,302,,3,20220929
3316,성북구,301,,1,20220929
3317,성북구,305,,1,20220929
3318,성북구,305,,1,20220929
3319,성북구,302,,3,20220929
3320,강북구,305,,2,20221012
3321,성북구,301,,1,20220929
3322,성북구,305,,1,20220929
3323,성북구,304,,1,20220929
3324,성북구,307,,1,20220929
3325,성북구,305,,1,20220929
3326,성북구,304,,1,20220929
3327,성북구,305,,2,20220929
3328,성북구,307,,1,20220929
3329,성북구,303,,1,20220929
3330,성북구,301,,1,20220929
3331,성북구,302,,3,20220929
3332,성북구,305,,2,20220929
3333,성북구,303,,1,20220929
3334,성북구,302,,1,20220929
3335,성북구,305,,1,20220929
3336,성북구,304,,1,20220929
3337,성북구,303,,1,20220929
3338,성북구,305,,1,20220929
3339,성북구,307,,1,20220929
3340,성북구,305,,1,20220929
3341,성북구,304,,1,20220929
3342,성북구,308,,1,20220929
3343,성북구,305,,1,20220929
3344,성북구,302,,3,20220929
3345,성북구,301,,1,20220929
3346,성북구,307,,1,20220929
3347,성북구,305,,1,20220929
3348,성북구,303,,1,20220929
3349,성북구,307,,1,20220929
3350,성북구,305,,1,20220929
3351,성북구,302,,3,20220929
3352,성북구,301,,1,20220929
3353,성북구,305,,2,20220929
3354,성북구,303,,1,20220929
3355,성북구,303,,1,20220929
3356,성북구,302,,1,20220929
3357,성북구,305,,1,20220929
3358,성북구,303,,1,20220929
3359,성북구,305,,1,20220929
3360,성북구,304,,1,20220929
3361,성북구,303,,1,20220929
3362,성북구,307,,1,20220929
3363,성북구,305,,1,20220929
3364,성북구,302,,3,20220929
3365,성북구,301,,1,20220929
3366,성북구,305,,1,20220929
3367,성북구,303,,1,20220929
3368,성북구,305,,1,20220929
3369,성북구,303,,1,20220929
3370,성북구,305,,1,20220929
3371,성북구,307,,1,20220929
3372,성북구,304,,1,20220929
3373,성북구,305,,1,20220929
3374,성북구,305,,1,20220929
3375,성북구,305,,1,20220929
3376,성북구,304,,1,20220929
3377,성북구,307,,1,20220929
3378,성북구,301,,1,20220929
3379,성북구,302,,4,20220929
3380,성북구,305,,1,20220929
3381,성북구,305,,1,20220929
3382,성북구,305,,1,20220929
3383,성북구,305,,1,20220929
3384,성북구,305,,1,20220929
3385,성북구,307,,1,20220929
3386,성북구,305,,1,20220929
3387,성북구,305,,1,20220929
3388,성북구,305,,1,20220929
3389,성북구,304,,1,20220929
3390,성북구,307,,1,20220929
3391,성북구,301,,1,20220929
3392,성북구,302,,1,20220929
3393,성북구,305,,1,20220929
3394,성북구,305,,1,20220929
3395,성북구,305,,1,20220929
3396,성북구,307,,1,20220929
3397,성북구,304,,1,20220929
3398,성북구,305,,2,20220929
3399,성북구,301,,1,20220929
3400,성북구,302,,3,20220929
3401,성북구,304,,1,20220929
3402,성북구,305,,1,20220929
3403,성북구,305,,1,20220929
3404,성북구,305,,1,20220927
3405,성북구,302,,4,20220927
3406,성북구,301,,1,20220927
3407,성북구,305,,1,20220927
3408,성북구,305,,1,20220927
3409,성북구,304,,1,20220927
3410,성북구,302,,3,20220927
3411,성북구,301,,1,20220927
3412,성북구,305,,2,20220927
3413,성북구,307,,1,20220927
3414,성북구,305,,1,20220927
3415,성북구,305,,1,20220927
3416,성북구,305,,1,20220927
3417,성북구,302,,1,20220927
3418,성북구,305,,1,20220927
3419,성북구,305,,1,20220927
3420,성북구,305,,1,20220927
3421,성북구,305,,1,20220927
3422,성북구,302,,3,20220927
3423,성북구,301,,1,20220927
3424,성북구,305,,2,20220927
3425,성북구,302,,1,20220927
3426,성북구,305,,2,20220927
3427,성북구,302,,4,20220927
3428,성북구,305,,1,20220927
3429,성북구,307,,1,20220927
3430,성북구,305,,1,20220927
3431,성북구,302,,3,20220927
3432,성북구,301,,1,20220927
3433,성북구,305,,1,20220927
3434,성북구,305,,1,20220927
3435,성북구,307,,1,20220927
3436,성북구,305,,1,20220927
3437,성북구,304,,1,20220927
3438,성북구,305,,1,20220927
3439,성북구,305,,1,20220927
3440,성북구,302,,3,20220927
3441,성북구,301,,1,20220927
3442,성북구,305,,2,20220927
3443,성북구,305,,1,20220927
3444,성북구,305,,1,20220927
3445,성북구,305,,1,20220927
3446,성북구,302,,1,20220927
3447,성북구,305,,1,20220927
3448,성북구,305,,1,20220927
3449,성북구,302,,1,20220927
3450,성북구,301,,1,20220927
3451,성북구,305,,1,20220927
3452,성북구,305,,1,20220927
3453,성북구,305,,1,20220927
3454,성북구,304,,1,20220927
3455,성북구,305,,1,20220927
3456,성북구,307,,1,20220927
3457,성북구,305,,1,20220927
3458,성북구,305,,1,20220927
3459,성북구,304,,1,20220927
3460,성북구,303,,1,20220927
3461,성북구,307,,1,20220927
3462,성북구,305,,1,20220927
3463,성북구,302,,3,20220927
3464,성북구,307,,1,20220927
3465,성북구,301,,1,20220927
3466,성북구,305,,1,20220927
3467,성북구,305,,1,20220927
3468,성북구,305,,1,20220927
3469,성북구,303,,1,20220927
3470,성북구,307,,1,20220927
3471,성북구,301,,1,20220927
3472,성북구,302,,3,20220927
3473,성북구,305,,1,20220927
3474,성북구,304,,1,20220927
3475,성북구,305,,1,20220927
3476,성북구,303,,1,20220927
3477,성북구,307,,1,20220927
3478,성북구,305,,1,20220927
3479,성북구,305,,2,20220927
3480,성북구,303,,1,20220927
3481,강북구,305,,1,20221012
3482,성북구,305,,1,20220927
3483,성북구,305,,2,20220927
3484,성북구,303,,1,20220927
3485,성북구,307,,1,20220927
3486,성북구,301,,1,20220927
3487,성북구,302,,3,20220927
3488,성북구,305,,2,20220927
3489,성북구,303,,1,20220927
3490,성북구,305,,2,20220927
3491,성북구,307,,1,20220927
3492,성북구,303,,1,20220927
3493,성북구,304,,1,20220927
3494,성북구,305,,1,20220927
3495,성북구,305,,1,20220927
3496,성북구,303,,1,20220927
3497,성북구,305,,1,20220927
3498,성북구,304,,1,20220927
3499,성북구,305,,2,20220927
3500,성북구,303,,1,20220927
3501,성북구,307,,1,20220927
3502,성북구,301,,1,20220927
3503,성북구,302,,3,20220927
3504,성북구,305,,1,20220927
3505,성북구,305,,2,20220927
3506,성북구,305,,2,20220927
3507,성북구,302,,3,20220927
3508,성북구,301,,1,20220927
3509,성북구,305,,1,20220927
3510,성북구,301,,1,20220927
3511,성북구,302,,3,20220927
3512,성북구,305,,1,20220927
3513,성북구,305,,2,20220927
3514,성북구,305,,2,20220927
3515,성북구,301,,1,20220927
3516,성북구,302,,3,20220927
3517,성북구,307,,1,20220927
3518,성북구,305,,1,20220927
3519,성북구,305,,1,20220927
3520,성북구,304,,1,20220927
3521,성북구,305,,1,20220927
3522,성북구,301,,1,20220927
3523,성북구,302,,3,20220927
3524,성북구,305,,1,20220927
3525,성북구,305,,1,20220927
3526,성북구,307,,1,20220927
3527,성북구,305,,1,20220927
3528,성북구,305,,1,20220927
3529,성북구,307,,1,20220927
3530,성북구,305,,2,20220927
3531,성북구,304,,1,20220927
3532,성북구,302,,3,20220927
3533,성북구,301,,1,20220927
3534,성북구,307,,1,20220927
3535,성북구,307,,1,20220927
3536,성북구,305,,1,20220927
3537,성북구,305,,1,20220927
3538,성북구,305,,1,20220927
3539,성북구,307,,1,20220927
3540,성북구,308,,1,20220927
3541,성북구,305,,1,20220927
3542,성북구,304,,1,20220927
3543,성북구,305,,1,20220927
3544,성북구,305,,1,20220927
3545,성북구,305,,1,20220927
3546,성북구,305,,1,20220927
3547,성북구,301,,1,20220927
3548,성북구,302,,3,20220927
3549,성북구,307,,1,20220927
3550,성북구,304,,1,20220927
3551,성북구,307,,1,20220927
3552,성북구,305,,1,20220927
3553,성북구,304,,1,20220927
3554,성북구,305,,1,20220927
3555,성북구,307,,1,20220927
3556,성북구,305,,1,20220927
3557,성북구,305,,1,20220927
3558,강북구,303,,1,20221013
3559,강북구,304,,1,20221013
3560,강북구,305,,1,20221013
3561,강북구,307,,2,20221013
3562,강북구,305,,1,20221013
3563,강북구,303,,1,20221013
3564,강북구,304,,1,20221013
3565,강북구,305,,1,20221013
3566,강북구,307,,1,20221013
3567,강북구,301,,1,20221013
3568,강북구,302,,1,20221013
3569,강북구,305,,1,20221013
3570,강북구,304,,1,20221013
3571,강북구,305,,1,20221013
3572,강북구,307,,1,20221013
3573,강북구,301,,1,20221013
3574,강북구,302,,1,20221013
3575,강북구,305,,1,20221013
3576,강북구,304,,1,20221013
3577,강북구,305,,1,20221013
3578,강북구,307,,1,20221013
3579,강북구,305,,1,20221013
3580,강북구,301,,1,20221013
3581,강북구,302,,1,20221013
3582,강북구,303,,1,20221013
3583,강북구,304,,1,20221013
3584,강북구,307,,1,20221013
3585,강북구,305,,1,20221013
3586,강북구,305,,1,20221013
3587,강북구,305,,1,20221013
3588,강북구,305,,1,20221013
3589,강북구,307,,1,20221013
3590,강북구,301,,1,20221013
3591,강북구,302,,1,20221013
3592,강북구,305,,1,20221013
3593,강북구,304,,1,20221013
3594,강북구,305,,1,20221013
3595,강북구,307,,1,20221013
3596,강북구,305,,1,20221013
3597,강북구,301,,1,20221013
3598,강북구,302,,1,20221013
3599,강북구,304,,1,20221013
3600,강북구,305,,1,20221013
3601,강북구,307,,1,20221013
3602,강북구,302,,4,20221012
3603,강북구,301,,1,20221012
3604,강북구,304,,1,20221012
3605,강북구,302,,5,20221012
3606,강북구,301,,1,20221012
3607,강북구,303,,1,20221012
3608,강북구,304,,1,20221012
3609,강북구,307,,2,20221012
3610,강북구,305,,1,20221012
3611,강북구,303,,1,20221012
3612,강북구,305,,1,20221012
3613,강북구,305,,1,20221012
3614,강북구,304,,1,20221012
3615,강북구,307,,2,20221012
3616,강북구,305,,1,20221012
3617,강북구,302,,1,20221012
3618,강북구,305,,1,20221012
3619,강북구,305,,1,20221012
3620,강북구,303,,1,20221012
3621,강북구,302,,3,20221012
3622,강북구,301,,1,20221012
3623,강북구,304,,1,20221012
3624,강북구,305,,1,20221012
3625,강북구,307,,2,20221012
3626,강북구,305,,1,20221012
3627,강북구,307,,2,20221012
3628,강북구,305,,1,20221012
3629,강북구,303,,1,20221012
3630,강북구,304,,1,20221012
3631,강북구,302,,1,20221012
3632,강북구,301,,1,20221012
3633,강북구,305,,1,20221012
3634,강북구,304,,1,20221012
3635,강북구,307,,2,20221012
3636,강북구,305,,1,20221012
3637,강북구,303,,1,20221012
3638,강북구,304,,1,20221012
3639,강북구,307,,2,20221012
3640,강북구,305,,1,20221012
3641,강북구,303,,1,20221012
3642,강북구,305,,1,20221012
3643,강북구,305,,1,20221012
3644,강북구,304,,1,20221012
3645,강북구,307,,2,20221012
3646,강북구,305,,1,20221012
3647,강북구,303,,1,20221012
3648,강북구,302,,4,20221012
3649,강북구,301,,1,20221012
3650,강북구,304,,1,20221013
3651,강북구,303,,1,20221013
3652,강북구,307,,1,20221013
3653,강북구,305,,2,20221013
3654,강북구,305,,1,20221013
3655,강북구,305,,1,20221013
3656,강북구,304,,1,20221013
3657,강북구,303,,1,20221013
3658,강북구,307,,1,20221013
3659,강북구,305,,2,20221013
3660,강북구,305,,1,20221013
3661,강북구,304,,1,20221013
3662,강북구,301,,1,20221013
3663,강북구,302,,4,20221013
3664,강북구,305,,1,20221013
3665,강북구,305,,1,20221013
3666,강북구,304,,1,20221013
3667,강북구,303,,1,20221013
3668,강북구,307,,1,20221013
3669,강북구,305,,2,20221013
3670,강북구,303,,1,20221013
3671,강북구,302,,3,20221013
3672,강북구,304,,1,20221013
3673,강북구,303,,1,20221013
3674,강북구,307,,1,20221013
3675,강북구,305,,1,20221013
3676,강북구,305,,1,20221013
3677,강북구,305,,1,20221013
3678,강북구,304,,1,20221013
3679,강북구,303,,1,20221013
3680,강북구,307,,1,20221013
3681,강북구,305,,1,20221013
3682,강북구,305,,1,20221013
3683,강북구,305,,1,20221013
3684,강북구,304,,1,20221013
3685,강북구,303,,1,20221013
3686,강북구,307,,1,20221013
3687,강북구,305,,1,20221013
3688,강북구,305,,1,20221013
3689,강북구,304,,1,20221013
3690,강북구,303,,1,20221013
3691,강북구,307,,1,20221013
3692,강북구,305,,1,20221013
3693,강북구,305,,1,20221013
3694,강북구,304,,1,20221013
3695,강북구,305,,1,20221013
3696,강북구,307,,1,20221013
3697,강북구,302,,1,20221013
3698,강북구,305,,1,20221012
3699,강북구,305,,1,20221012
3700,강북구,305,,1,20221012
3701,강북구,305,,1,20221012
3702,강북구,305,,1,20221012
3703,강북구,301,,1,20221012
3704,강북구,302,,1,20221012
3705,강북구,305,,1,20221012
3706,강북구,305,,1,20221012
3707,강북구,305,,1,20221012
3708,강북구,305,,1,20221012
3709,강북구,305,,1,20221012
3710,강북구,305,,1,20221012
3711,강북구,302,,1,20221012
3712,강북구,301,,1,20221012
3713,강북구,302,,1,20221012
3714,강북구,305,,1,20221012
3715,강북구,304,,1,20221013
3716,강북구,305,,1,20221013
3717,강북구,305,,2,20221013
3718,강북구,307,,1,20221013
3719,강북구,301,,1,20221013
3720,강북구,302,,4,20221013
3721,강북구,304,,1,20221013
3722,강북구,307,,1,20221013
3723,강북구,305,,2,20221013
3724,강북구,304,,1,20221013
3725,강북구,307,,1,20221013
3726,강북구,305,,2,20221013
3727,강북구,304,,1,20221013
3728,강북구,305,,2,20221013
3729,강북구,307,,1,20221013
3730,강북구,302,,2,20221013
3731,강북구,301,,1,20221013
3732,강북구,305,,2,20221013
3733,강북구,304,,1,20221013
3734,강북구,305,,2,20221013
3735,강북구,307,,1,20221013
3736,강북구,305,,1,20221013
3737,강북구,304,,1,20221013
3738,강북구,305,,1,20221013
3739,강북구,307,,1,20221013
3740,강북구,305,,1,20221013
3741,강북구,305,,1,20221013
3742,강북구,302,,1,20221013
3743,강북구,304,,1,20221013
3744,강북구,307,,1,20221013
3745,강북구,305,,1,20221013
3746,강북구,303,,1,20221012
3747,강북구,304,,1,20221012
3748,강북구,307,,1,20221012
3749,강북구,305,,1,20221012
3750,강북구,305,,1,20221012
3751,강북구,305,,1,20221012
3752,강북구,307,,1,20221012
3753,강북구,304,,1,20221012
3754,강북구,305,,1,20221012
3755,강북구,305,,1,20221012
3756,강북구,304,,1,20221012
3757,강북구,305,,1,20221012
3758,강북구,307,,1,20221012
3759,강북구,301,,1,20221012
3760,강북구,302,,3,20221012
3761,강북구,305,,1,20221012
3762,강북구,304,,1,20221012
3763,강북구,307,,1,20221012
3764,강북구,305,,1,20221012
3765,강북구,305,,1,20221012
3766,강북구,307,,1,20221012
3767,강북구,304,,1,20221012
3768,강북구,305,,1,20221012
3769,강북구,304,,1,20221012
3770,강북구,305,,1,20221012
3771,강북구,303,,1,20221012
3772,강북구,307,,1,20221012
3773,강북구,301,,1,20221012
3774,강북구,302,,2,20221012
3775,강북구,305,,1,20221012
3776,강북구,305,,1,20221012
3777,강북구,307,,1,20221013
3778,강북구,304,,1,20221013
3779,강북구,301,,1,20221013
3780,강북구,302,,2,20221013
3781,강북구,305,,1,20221013
3782,강북구,307,,1,20221013
3783,강북구,304,,1,20221013
3784,강북구,305,,1,20221013
3785,강북구,304,,1,20221013
3786,강북구,303,,1,20221013
3787,강북구,305,,1,20221013
3788,강북구,307,,1,20221013
3789,강북구,305,,1,20221013
3790,강북구,302,,1,20221013
3791,강북구,304,,1,20221013
3792,강북구,305,,1,20221013
3793,강북구,307,,1,20221013
3794,강북구,301,,1,20221013
3795,강북구,302,,3,20221013
3796,강북구,305,,1,20221013
3797,강북구,304,,1,20221013
3798,강북구,307,,1,20221013
3799,강북구,301,,1,20221013
3800,강북구,302,,2,20221013
3801,강북구,304,,1,20221013
3802,강북구,305,,1,20221013
3803,강북구,307,,1,20221013
3804,강북구,301,,1,20221013
3805,강북구,302,,1,20221013
3806,강북구,305,,1,20221013
3807,강북구,305,,1,20221006
3808,강북구,307,,1,20221006
3809,강북구,303,,1,20221006
3810,강북구,305,,1,20221006
3811,강북구,307,,1,20221006
3812,강북구,304,,1,20221006
3813,강북구,305,,1,20221006
3814,강북구,303,,1,20221006
3815,강북구,307,,1,20221006
3816,강북구,303,,1,20221006
3817,강북구,302,,1,20221006
3818,강북구,305,,1,20221006
3819,강북구,307,,1,20221006
3820,강북구,304,,1,20221006
3821,강북구,305,,1,20221006
3822,강북구,303,,1,20221006
3823,강북구,301,,1,20221006
3824,강북구,302,,2,20221006
3825,강북구,307,,1,20221006
3826,강북구,303,,1,20221006
3827,강북구,305,,1,20221006
3828,강북구,307,,1,20221006
3829,강북구,304,,1,20221006
3830,강북구,305,,1,20221006
3831,강북구,304,,1,20221006
3832,강북구,307,,1,20221006
3833,강북구,303,,1,20221006
3834,강북구,305,,1,20221006
3835,강북구,307,,1,20221006
3836,강북구,307,,1,20221006
3837,강북구,303,,1,20221006
3838,강북구,305,,1,20221006
3839,강북구,307,,1,20221006
3840,강북구,302,,2,20221006
3841,강북구,301,,1,20221006
3842,강북구,304,,1,20221006
3843,강북구,305,,1,20221006
3844,강북구,305,,1,20221006
3845,강북구,307,,1,20221006
3846,강북구,303,,1,20221006
3847,강북구,305,,1,20221006
3848,강북구,307,,1,20221006
3849,강북구,304,,1,20221006
3850,강북구,305,,1,20221006
3851,강북구,307,,1,20221006
3852,강북구,303,,1,20221006
3853,강북구,305,,1,20221006
3854,강북구,307,,1,20221006
3855,강북구,304,,1,20221006
3856,강북구,305,,1,20221006
3857,강북구,302,,1,20221006
3858,강북구,305,,1,20221006
3859,강북구,306,,1,20221006
3860,강북구,307,,1,20221006
3861,강북구,303,,1,20221006
3862,강북구,302,,1,20221006
3863,강북구,305,,1,20221006
3864,강북구,307,,1,20221006
3865,강북구,304,,1,20221006
3866,강북구,305,,1,20221006
3867,강북구,302,,1,20221006
3868,강북구,301,,1,20221006
3869,강북구,305,,1,20221006
3870,강북구,307,,1,20221006
3871,강북구,303,,1,20221006
3872,강북구,305,,1,20221006
3873,강북구,307,,1,20221006
3874,강북구,304,,1,20221006
3875,강북구,305,,1,20221006
3876,강북구,307,,1,20221006
3877,강북구,304,,1,20221006
3878,강북구,305,,1,20221006
3879,강북구,307,,1,20221006
3880,강북구,301,,1,20221006
3881,강북구,302,,4,20221006
3882,강북구,304,,1,20221006
3883,강북구,304,,1,20221006
3884,강북구,305,,1,20221006
3885,강북구,307,,1,20221006
3886,강북구,304,,1,20221006
3887,강북구,305,,1,20221006
3888,강북구,307,,1,20221006
3889,강북구,303,,1,20221006
3890,강북구,305,,1,20221006
3891,강북구,307,,1,20221006
3892,강북구,305,,1,20221006
3893,강북구,301,,1,20221006
3894,강북구,302,,4,20221006
3895,강북구,305,,1,20221006
3896,강북구,307,,1,20221006
3897,강북구,305,,1,20221006
3898,강북구,304,,1,20221006
3899,강북구,307,,1,20221006
3900,강북구,305,,2,20221006
3901,강북구,303,,1,20221006
3902,강북구,301,,1,20221006
3903,강북구,302,,3,20221006
3904,강북구,305,,1,20221006
3905,강북구,304,,1,20221006
3906,강북구,305,,1,20221006
3907,강북구,305,,1,20221006
3908,강북구,307,,1,20221006
3909,강북구,303,,1,20221006
3910,강북구,304,,1,20221006
3911,강북구,301,,1,20221006
3912,강북구,302,,4,20221006
3913,강북구,305,,1,20221006
3914,강북구,307,,1,20221006
3915,강북구,305,,1,20221006
3916,강북구,304,,1,20221006
3917,강북구,304,,1,20221006
3918,강북구,305,,1,20221006
3919,강북구,307,,1,20221006
3920,강북구,305,,1,20221006
3921,강북구,302,,1,20221006
3922,강북구,305,,2,20221006
3923,강북구,301,,1,20221006
3924,강북구,304,,1,20221006
3925,강북구,305,,2,20221006
3926,강북구,307,,1,20221006
3927,강북구,303,,1,20221006
3928,강북구,307,,1,20221006
3929,강북구,305,,2,20221006
3930,강북구,305,,1,20221006
3931,강북구,305,,2,20221006
3932,강북구,307,,2,20221006
3933,강북구,303,,1,20221006
3934,강북구,304,,1,20221006
3935,강북구,302,,1,20221006
3936,강북구,305,,1,20221006
3937,강북구,301,,1,20221006
3938,강북구,305,,1,20221006
3939,강북구,304,,1,20221006
3940,강북구,307,,1,20221006
3941,강북구,305,,1,20221006
3942,강북구,307,,1,20221006
3943,강북구,305,,1,20221006
3944,강북구,305,,1,20221006
3945,강북구,304,,1,20221006
3946,강북구,307,,1,20221006
3947,강북구,307,,1,20221006
3948,강북구,305,,1,20221006
3949,강북구,305,,1,20221006
3950,강북구,307,,1,20221006
3951,강북구,305,,1,20221005
3952,강북구,303,,1,20221006
3953,강북구,307,,1,20221006
3954,강북구,304,,1,20221006
3955,강북구,302,,3,20221006
3956,강북구,301,,1,20221006
3957,강북구,304,,1,20221006
3958,강북구,305,,1,20221006
3959,강북구,307,,1,20221006
3960,강북구,307,,1,20221006
3961,강북구,303,,1,20221006
3962,강북구,305,,1,20221006
3963,강북구,304,,1,20221006
3964,강북구,307,,1,20221006
3965,강북구,303,,1,20221006
3966,강북구,305,,1,20221006
3967,강북구,302,,3,20221006
3968,강북구,301,,1,20221006
3969,강북구,307,,1,20221006
3970,강북구,305,,1,20221006
3971,강북구,305,,1,20221006
3972,강북구,305,,1,20221006
3973,강북구,305,,1,20221006
3974,강북구,305,,1,20221006
3975,강북구,302,,3,20221006
3976,강북구,301,,1,20221006
3977,강북구,304,,1,20221006
3978,강북구,305,,1,20221006
3979,강북구,307,,1,20221006
3980,강북구,303,,1,20221006
3981,강북구,307,,1,20221006
3982,강북구,305,,1,20221006
3983,강북구,304,,1,20221012
3984,강북구,305,,1,20221012
3985,강북구,307,,1,20221012
3986,강북구,305,,2,20221012
3987,강북구,302,,4,20221012
3988,강북구,301,,1,20221012
3989,강북구,305,,1,20221012
3990,강북구,307,,1,20221012
3991,강북구,304,,1,20221012
3992,강북구,304,,1,20221012
3993,강북구,305,,1,20221012
3994,강북구,307,,1,20221012
3995,강북구,304,,1,20221012
3996,강북구,305,,1,20221012
3997,강북구,307,,1,20221012
